,tx,ty
0,0.2373740103555022,0.33036875749409234
1,0.07413139267881519,0.20425476663714903
2,0.1462774344555413,0.30385190309898746
3,0.1135002193870207,0.21937935495472516
4,0.43466780744643785,0.04615093960239136
5,0.04403890816696787,0.28007968447936804
6,0.3707159331395502,0.16826559058056745
7,0.2639964676031781,0.22400709572315236
8,0.2567656371345066,0.49595840364113286
9,0.42807559867327427,0.38847833757750294
10,0.49236797980646685,0.20948071440243154
11,0.26710968149472336,0.14369762822574472
12,0.4357225201369985,0.019463604013246538
13,0.1343839513294327,0.2575685923716833
14,0.0961101191911169,0.13352583487050396
15,0.35620507610329355,0.25011176953592695
16,0.23165054328988077,0.376751253793536
17,0.4608190271120023,0.35614368425294884
18,0.08704058694495131,0.29938920480956455
19,0.4007113682247123,0.29424638257702185
20,0.2100962957492456,0.16798275214465974
21,0.23061934273371065,0.49513515590310675
22,0.02227725706791972,0.29607832782883037
23,0.014742951749390443,0.4363251259749319
24,0.37158942894181024,0.4263833637811345
25,0.2770713045509936,0.24064196941218796
26,0.18980319819249303,0.4863501512495958
27,0.4545910804345539,0.04077635319034556
28,0.1326226621375426,0.4301885043495517
29,0.16904127870498087,0.1323476700297732
30,0.2696309286272651,0.1441923544285615
31,0.4540459012045943,0.01761354931822723
32,0.4766676531453271,0.19566211616440654
33,0.46379118928732055,0.3327172844001538
34,0.23304057409726653,0.0926437272841838
35,0.18186425630781855,0.12399473200606792
36,0.41790266922309627,0.4600715489980729
37,0.36583482785629684,0.29950074215046385
38,0.3743046711113749,0.3224209815708221
39,0.07981845943020716,0.25523921357587653
40,0.4060272660510549,0.4421454196491439
41,0.08563550149167298,0.009538689021503899
42,0.33627089915657393,0.36282551709573596
43,0.16978762611458365,0.4364544633402829
44,0.13348081760032215,0.4169354044608795
45,0.3072157070453301,0.267344463042015
46,0.157536976323577,0.05452693677427334
47,0.47925221313425226,0.4352501504957331
48,0.3814969112155495,0.46147505836000136
49,0.3639127225118486,0.27611522563061897
50,0.1892326357293399,0.3404033792203478
51,0.37821178714010273,0.057612466335896784
52,0.11988805953929216,0.08353830047051503
53,0.4873116904966537,0.36030136996280504
54,0.03670895769845828,0.045808717060729975
55,0.46471750496201736,0.22478510001796081
56,0.3063834312048712,0.06066423230628004
57,0.25988928193122973,0.32979153615326595
58,0.052069958465637,0.08888144494153494
59,0.00042205985383247935,0.403156355143544
60,0.24996715267953107,0.27507494640734365
61,0.41830635916146974,0.25140592906959114
62,0.030182431934100862,0.38423697657433564
63,0.4230382404841251,0.23514913087173994
64,0.48319766732632985,0.22130937690563712
65,0.016334766229462616,0.41275576303813466
66,0.23404926096046808,0.09567016689464225
67,0.3095003299681096,0.3899718726261412
68,0.4026731671985928,0.41976832813355003
69,0.16154627287488665,0.18773339498818586
70,0.1371730524962942,0.3866037432118432
71,0.2701621116448436,0.312364164583947
72,0.24095536846513,0.1671466319031012
73,0.42541173775645547,0.03997163213534094
74,0.008321526911778676,0.03854061643944107
75,0.06551301169379542,0.1395940764516439
76,0.06935425145113072,0.35441774215674116
77,0.10048321652645598,0.16847588603568653
78,0.45834366135630944,0.17619593900032982
79,0.03390852036064729,0.005662084880583507
80,0.29823920788449243,0.029156500428229037
81,0.19426090447448985,0.18162706540609008
82,0.10619250411767922,0.49029992787398413
83,0.030953394371401544,0.44475101164351827
84,0.08752486288588557,0.046203424909791124
85,0.0729294861554024,0.40395829120502214
86,0.3255516380366146,0.20051712989106107
87,0.14964339689402095,0.00282726827635571
88,0.24597154606024674,0.015625798439621974
89,0.07766855845535758,0.13919077693431348
90,0.3941037097253357,0.18903859927108613
91,0.2950668812775561,0.4659197142347793
92,0.4317711052701654,0.2008446267929287
93,0.12245010779577115,0.30877746394136807
94,0.47620705575725,0.24897080196300436
95,0.320822640048668,0.19659640341947693
96,0.32290537802436603,0.3998975578189885
97,0.3470587727186114,0.4096993654351806
98,0.393237101392522,0.34647725172895605
99,0.4456919870603855,0.07122022962412444
