,tx,ty
0,0.2553222932622674,0.4149569057025104
1,0.318394383195411,0.06650734220077936
2,0.4252079518277867,0.12825494242345314
3,0.22520104286989806,0.38844977417998905
4,0.28038562105236053,0.478254123544545
5,0.13648635901812156,0.46287709674081157
6,0.37122132775222383,0.28676063221561776
7,0.3952322080832147,0.35281097997732047
8,0.19685167434597872,0.44871775846822004
9,0.05860311785394856,0.2547610736436354
10,0.4331938069941401,0.07256110480479094
11,0.21712971074317977,0.0981297052544221
12,0.20065173496799105,0.152885877597015
13,0.05922130480466592,0.062043249167714976
14,0.044101338750024865,0.07597769619663097
15,0.06854393262607061,0.31716346062209766
16,0.3553554577870415,0.3477252483547062
17,0.19382213866843756,0.10019721782786917
18,0.4732027857790513,0.03893383680720319
19,0.2738291907999013,0.03060905961748972
20,0.04813312792805391,0.37054404475355796
21,0.2454045708180388,0.03973299108399431
22,0.19515810266757683,0.4121268459434475
23,0.1295697706844976,0.20365518289140994
24,0.060488543281593365,0.13720250148639934
25,0.3147223830648045,0.24675864078385246
26,0.009756539515151985,0.4007716795258318
27,0.4239977669291619,0.11463871325936736
28,0.044380623441128364,0.038998624961863015
29,0.4776644986784362,0.24709933407341111
30,0.3362431920001825,0.2539036042268492
31,0.36292393459115146,0.4820982007403245
32,0.246566702404877,0.04865072809161575
33,0.3430510419873656,0.2360564358168773
34,0.1458001751877589,0.1438722246462305
35,0.033259697408979605,0.11965288793601303
36,0.18293156637510322,0.33540912411612567
37,0.37693967926686867,0.38778553487355794
38,0.2942413253803693,0.44081391939729997
39,0.013385032766635163,0.18403771622935494
40,0.1441325934246862,0.11491626729201698
41,0.3241157166024209,0.4108274443408817
42,0.005016267103911787,0.11472096154402323
43,0.3157815686944474,0.33634756104272867
44,0.375402685891288,0.4120311351552459
45,0.33013683985954856,0.09418410095715046
46,0.29566233967666733,0.44903337032504
47,0.14131942083680826,0.23138349220997156
48,0.07323332390083692,0.2004081050044988
49,0.17019353559985007,0.27173987247279285
50,0.12758757514814079,0.4393906128768208
51,0.2713218130040502,0.3736517871014797
52,0.4593177857523898,0.484090789246423
53,0.06790754252948261,0.4446376856801919
54,0.49251420241365906,0.20369776702183628
55,0.4309579077026058,0.05948325911892027
56,0.389490329334933,0.18968656014827445
57,0.4238518029471976,0.03217000545356541
58,0.1872426879014597,0.2818329748721453
59,0.4973684214077281,0.35293347941045283
60,0.29770936735599207,0.19741872442709507
61,0.009240579461248899,0.3793554269488908
62,0.36060562810069996,0.08871503637521982
63,0.4204099874884122,0.3174815100452406
64,0.3053086697875358,0.09987727028850202
65,0.22877700928025035,0.2004521393069183
66,0.4587985958387293,0.487385535205064
67,0.46007817193149947,0.040154377652882545
68,0.13837032254575377,0.12761057991302494
69,0.29563740054230436,0.20873604464827622
70,0.020161230197587088,0.24070167129066533
71,0.04860171052727935,0.410817605791749
72,0.09414892275509601,0.22242961821459062
73,0.23048349897162268,0.34605611740541065
74,0.024157097153988616,0.20853908081605255
75,0.24995086793639132,0.12072191668727328
76,0.11228718051420117,0.30222147557942947
77,0.3867944516973978,0.3268872778536007
78,0.36411174755676257,0.31485309527319316
79,0.3972002171581579,0.453042083303572
80,0.3243461262698162,0.3334138338944399
81,0.3901732375941265,0.11864076706888227
82,0.18208457259225952,0.08774595579600941
83,0.13323165485995503,0.13705536012766117
84,0.07730942445775213,0.23575493111192714
85,0.26932783894939405,0.1208111616243599
86,0.01462059989327713,0.491740066965761
87,0.09995530720873091,0.14547636916692852
88,0.0740940023529788,0.304008385625977
89,0.10661415999379642,0.17416353161316067
90,0.04928446811001663,0.09505202245505018
91,0.004220163712403746,0.31690003214772844
92,0.024601206317839797,0.31463387440174984
93,0.37408114224278677,0.10713201647079984
94,0.3630349014366345,0.07266076978370961
95,0.127250352315059,0.2755784146231832
96,0.06391863463761638,0.23007196027270993
97,0.3199205851971243,0.347008708219704
98,0.05559774384938976,0.22141720484935945
99,0.40756995507733507,0.3351430078128317
