,tx,ty
0,-0.12085943160033707,0.5059663510085954
1,-0.16748810120003554,0.2080537132084288
2,-0.2433330951762116,0.3979899315752391
3,-0.105365573031861,0.4536361107109599
4,-0.13618270059063775,0.6024009034073146
5,-0.06005796766285698,0.5055950522862389
6,-0.19205063254003107,0.46894045522324745
7,-0.20833909440361253,0.5718630595677752
8,-0.08938697965493247,0.5141914851895706
9,-0.025611681924232244,0.24177525257792354
10,-0.25466548618285856,0.3643118534317864
11,-0.11229111286212401,0.15795868036649097
12,-0.09866438407175337,0.20035293046809954
13,-0.028736472066952956,0.0700332992126107
14,-0.020745977598068066,0.07557913039663333
15,-0.029799083335461773,0.3080436713633645
16,-0.1789106006848158,0.5122976099317498
17,-0.0991851115221607,0.1500565287714437
18,-0.28271872052985714,0.4406550328565402
19,-0.14242254122657982,0.1479311660585978
20,-0.019264943553622516,0.3603527290168955
21,-0.12444247763352223,0.13677904418773323
22,-0.0887318345866106,0.4686620411878124
23,-0.06042917847125295,0.21680011532764354
24,-0.028875477177450648,0.13300162122843062
25,-0.16016661298431245,0.36063644394045014
26,-0.002179737651289315,0.38275523587125804
27,-0.24415737417467653,0.3803200346097526
28,-0.021153588077112317,0.04608759869333312
29,-0.2719701879797185,0.6440400435207323
30,-0.17262872775168603,0.38743334976740584
31,-0.1825033369044604,0.6919458382722183
32,-0.13498761653838187,0.1258371367392641
33,-0.18001834617635382,0.37473503141724507
34,-0.07143623337699978,0.16862088448030477
35,-0.01494369256889172,0.10871220817098504
36,-0.0886105104631838,0.3656418020472785
37,-0.19357735628838668,0.5866047014993256
38,-0.14406815798764683,0.5655762727941749
39,-0.004902568270182428,0.1589224395332849
40,-0.07161051179321021,0.14126202130491095
41,-0.16155256401918905,0.5550201687560019
42,-0.0025671440106407317,0.0935086170893129
43,-0.15587591918378507,0.46117152166546305
44,-0.19302462494744077,0.6103779739894861
45,-0.17527103745112527,0.23992155565032647
46,-0.14436904085167157,0.5757882152291387
47,-0.06437660151033242,0.24838047626037962
48,-0.03377925526734771,0.1947137870593849
49,-0.07847888732905517,0.3015012368006893
50,-0.0554806405686179,0.4735298955312288
51,-0.12890302227756933,0.4671945684418404
52,-0.24984588577743239,0.8804280251433028
53,-0.02835356218429297,0.4570049028368288
54,-0.2791289124041043,0.6574922709829849
55,-0.2504095074788495,0.350591908033536
56,-0.2107415046203016,0.3957192516029835
57,-0.243930164618547,0.31311017727350077
58,-0.08822062981809609,0.3178918453668871
59,1.3037872497569367,-0.16573832601767435
60,-0.15197685017034246,0.3005881314812626
61,-0.0016612435634044687,0.35598739591381445
62,-0.1944378858470941,0.26545453976616784
63,-0.22925398571285882,0.5758220493661668
64,-0.15842125097381654,0.22366798661349208
65,-0.1115821360157554,0.25861766315736645
66,-0.2512147113055221,0.8790956344084151
67,-0.27761445225186776,0.4016448019572323
68,-0.06916022768913876,0.15095336511053858
69,-0.15155464073660596,0.3093389011031462
70,-0.007654013475587362,0.21477232371623245
71,-0.019996154010243572,0.4091750419605802
72,-0.04256569312525471,0.22272768954728406
73,-0.11167747535145622,0.402578346312751
74,-0.010323795428320182,0.18479480576596075
75,-0.12966034788291836,0.19682640267676277
76,-0.05065028005907379,0.30838900834110916
77,-0.20059374011043474,0.5269345262325373
78,-0.1860149927649104,0.48641494700805765
79,-0.20323898078783031,0.7010813600282262
80,-0.16135308785513303,0.46355977021465833
81,-0.2169196563315552,0.327448501003758
82,-0.09393763177703818,0.1337592327833903
83,-0.06430738981771356,0.15904042321852785
84,-0.03463956509244781,0.23048128379549837
85,-0.13652767902550522,0.21353604979407237
86,-0.004137664950519593,0.49583397531147
87,-0.04832521228283326,0.15434158992825076
88,-0.03236503675907443,0.2963175815066137
89,-0.05036311052381848,0.18162198816099817
90,-0.023260917809608372,0.09333595241771775
91,5.5588240201132066e-05,0.2849157207091366
92,-0.010035218502736143,0.2910756404346415
93,-0.20583334626874716,0.29643821130262893
94,-0.19722615853925163,0.2572100596694753
95,-0.05644853589748777,0.2868728611396989
96,-0.027846638344016128,0.21923596676685975
97,-0.15741317973439095,0.4760284104473982
98,-0.025413397710877916,0.20789920272923723
99,-0.21750124985342723,0.5722129198433095
